id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
nextbike-horw,Nextbike,/v2/networks/nextbike-horw,"[""Nextbike GmbH""]",,47.0188,8.30828,Horw,CH,Nextbike,,,,,,
nextbike-hradec-kralove,nextbike Hradec Králové,/v2/networks/nextbike-hradec-kralove,"[""Nextbike GmbH""]",,50.2079,15.8334,Hradec Králové,CZ,Nextbike,,,,,,
nextbike-ivano-frankivsk,Nextbike,/v2/networks/nextbike-ivano-frankivsk,"[""Nextbike GmbH""]",,48.9281,24.7103,Ivano Frankivsk,UA,Nextbike,,,,,,
nextbike-jaskolka,JasKółka,/v2/networks/nextbike-jaskolka,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pj/gbfs.json,49.9537,18.6005,Jastrzębie-Zdrój,PL,Nextbike,,,,,,
nextbike-jicin,nextbike Jičín,/v2/networks/nextbike-jicin,"[""Nextbike GmbH""]",,50.4367,15.3743,Jičín,CZ,Nextbike,,,,,,
nextbike-jihlava,nextbike Jihlava,/v2/networks/nextbike-jihlava,"[""Nextbike GmbH""]",,49.4078,15.6061,Jihlava,CZ,Nextbike,,,,,,
nextbike-karlsruhe,KVV.nextbike,/v2/networks/nextbike-karlsruhe,"[""Nextbike GmbH""]",,49.0102,8.41827,Karlsruhe,DE,Nextbike,,,,,,
nextbike-kassel,Nextbike,/v2/networks/nextbike-kassel,"[""Nextbike GmbH""]",,51.3127,9.47975,Kassel,DE,Nextbike,,,,,,
nextbike-kladno,nextbike Kladno,/v2/networks/nextbike-kladno,"[""Nextbike GmbH""]",,50.1435,14.1082,Kladno,CZ,Nextbike,,,,,,
nextbike-klagenfurt,Nextbike,/v2/networks/nextbike-klagenfurt,"[""Nextbike GmbH""]",,46.6335,14.3085,Klagenfurt,AT,Nextbike,,,,,,
nextbike-kolobrzeski-rower-nextbike,Kołobrzeski Rower Nextbike,/v2/networks/nextbike-kolobrzeski-rower-nextbike,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kr/gbfs.json,54.1756,15.5702,Kołobrzeg,PL,Nextbike,,,,,,
nextbike-koninski-rower-miejski-poland,Koniński Rower Miejski Poland,/v2/networks/nextbike-koninski-rower-miejski-poland,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pn/gbfs.json,52.2328,18.2538,Konin,PL,Nextbike,,,,,,
nextbike-koprivnice,nextbike Kopřivnice,/v2/networks/nextbike-koprivnice,"[""Nextbike GmbH""]",,49.5934,18.1422,Kopřivnice,CZ,Nextbike,,,,,,
nextbike-koszalinski-rower-miejski-poland,Koszaliński Rower Miejski Poland,/v2/networks/nextbike-koszalinski-rower-miejski-poland,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ps/gbfs.json,54.1866,16.1877,Koszalin,PL,Nextbike,,,,,,
nextbike-krnov,nextbike Krnov,/v2/networks/nextbike-krnov,"[""Nextbike GmbH""]",,50.0703,17.8837,Krnov,CZ,,,,,,,
nextbike-leipzig,Nextbike,/v2/networks/nextbike-leipzig,"[""Nextbike GmbH""]",,51.3415,12.3625,Leipzig,DE,Nextbike,,,,,,
nextbike-limassol,Nextbike,/v2/networks/nextbike-limassol,"[""Nextbike GmbH""]",,34.6823,33.0464,Limassol,CY,Nextbike,,,,,,
nextbike-lippstadt,Nextbike,/v2/networks/nextbike-lippstadt,"[""Nextbike GmbH""]",,51.6755,8.34394,Lippstadt,DE,Nextbike,,,,,,
nextbike-lodzki-rower-publiczny,Łódzki Rower Publiczny,/v2/networks/nextbike-lodzki-rower-publiczny,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lp/gbfs.json,51.7591,19.456,Łódź - Łódzki Rower Publiczny,PL,Nextbike,,,,,,
nextbike-loker-lomza,ŁoKeR - Łomża,/v2/networks/nextbike-loker-lomza,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_oa/gbfs.json,53.1733,22.0726,Łomża,PL,Nextbike,,,,,,
nextbike-luzern,Nextbike,/v2/networks/nextbike-luzern,"[""Nextbike GmbH""]",,47.0472,8.30446,Luzern,CH,Nextbike,,,,,,
nextbike-lviv,Nextbike,/v2/networks/nextbike-lviv,"[""Nextbike GmbH""]",,49.8402,24.0182,Lviv,UA,Nextbike,,,,,,
nextbike-marburg,Nextbike,/v2/networks/nextbike-marburg,"[""Nextbike GmbH""]",,50.8019,8.76444,Marburg,DE,Nextbike,,,,,,
nextbike-mladoboleslavsko-mlada-boleslav,nextbike Mladoboleslavsko,/v2/networks/nextbike-mladoboleslavsko-mlada-boleslav,"[""Nextbike GmbH""]",,50.4278,14.8999,Mladá Boleslav,CZ,Nextbike,,,,,,
nextbike-mladoboleslavsko-mnichovo-hradiste,nextbike Mladoboleslavsko,/v2/networks/nextbike-mladoboleslavsko-mnichovo-hradiste,"[""Nextbike GmbH""]",,50.5218,14.9741,Mnichovo Hradiště,CZ,Nextbike,,,,,,
nextbike-modling,Nextbike,/v2/networks/nextbike-modling,"[""Nextbike GmbH""]",,48.1047,16.3202,Mödling,AT,Nextbike,,,,,,
nextbike-most,nextbike Most,/v2/networks/nextbike-most,"[""Nextbike GmbH""]",,50.5014,13.6361,Most,CZ,Nextbike,,,,,,
nextbike-nicosia,Nextbike,/v2/networks/nextbike-nicosia,"[""Nextbike GmbH""]",,35.1728,33.3653,Nicosia,CY,Nextbike,,,,,,
nextbike-norderstedt,Nextbike,/v2/networks/nextbike-norderstedt,"[""Nextbike GmbH""]",,53.6969,10.002,Norderstedt,DE,Nextbike,,,,,,
nextbike-novy-jicin,nextbike Nový Jičín,/v2/networks/nextbike-novy-jicin,"[""Nextbike GmbH""]",,49.5976,18.008,Nový Jičín,CZ,,,,,,,
nextbike-oberdorf,Nextbike,/v2/networks/nextbike-oberdorf,"[""Nextbike GmbH""]",,46.9563,8.3884,Oberdorf,CH,Nextbike,,,,,,
nextbike-ok-bike,OK Bike,/v2/networks/nextbike-ok-bike,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_km/gbfs.json,50.3436,18.2104,Kędzierzyn-Koźle,PL,Nextbike,,,,,,
nextbike-olbramovicevotice,nextbike OlbramoviceVotice,/v2/networks/nextbike-olbramovicevotice,"[""Nextbike GmbH""]",,49.6525,14.6355,Olbramovice/Votice,CZ,Nextbike,,,,,,
nextbike-oldenburg,OLi-Bike,/v2/networks/nextbike-oldenburg,"[""Bremer Tageszeitungen AG""]",,53.1448,8.22485,Oldenburg,DE,Nextbike,,,,,,
nextbike-olomouc,nextbike Olomouc,/v2/networks/nextbike-olomouc,"[""Nextbike GmbH""]",,49.5929,17.2459,Olomouc,CZ,Nextbike,,,,,,
nextbike-opava,nextbike Opava,/v2/networks/nextbike-opava,"[""Nextbike GmbH""]",,49.9289,18.2634,Opava,CZ,Nextbike,,,,,,
nextbike-ortenaukreis,Nextbike Ortenaukreis,/v2/networks/nextbike-ortenaukreis,"[""nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eh/gbfs.json,48.4721,7.94243,Ortenaukreis,DE,,,,,,,
nextbike-ostrava,nextbike Ostrava,/v2/networks/nextbike-ostrava,"[""Nextbike GmbH""]",,49.8344,18.2823,Ostrava,CZ,Nextbike,,,,,,
nextbike-ostrava-hlucin,nextbike Ostrava,/v2/networks/nextbike-ostrava-hlucin,"[""Nextbike GmbH""]",,49.898,18.1923,Hlučín,CZ,Nextbike,,,,,,
nextbike-ostrava-vresina,nextbike Ostrava,/v2/networks/nextbike-ostrava-vresina,"[""Nextbike GmbH""]",,49.825,18.1206,Vřesina,CZ,,,,,,,
nextbike-otwocki-rower-miejski,Otwocki Rower Miejski,/v2/networks/nextbike-otwocki-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_os/gbfs.json,52.1042,21.2538,Otwock,PL,Nextbike,,,,,,
nextbike-pardubice,nextbike Pardubice,/v2/networks/nextbike-pardubice,"[""Nextbike GmbH""]",,50.0343,15.7812,Pardubice,CZ,,,,,,,
nextbike-piaseczynski-rower-miejski,Piaseczyński Rower Miejski,/v2/networks/nextbike-piaseczynski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pi/gbfs.json,52.0733,21.0269,Piaseczno,PL,Nextbike,,,,,,
nextbike-pisek,nextbike Písek,/v2/networks/nextbike-pisek,"[""Nextbike GmbH""]",,49.3051,14.1463,Písek,CZ,Nextbike,,,,,,
nextbike-potsdam,Nextbike,/v2/networks/nextbike-potsdam,"[""Nextbike GmbH""]",,52.3997,13.0676,Potsdam,DE,Nextbike,,,,,,
nextbike-praha,nextbike Praha,/v2/networks/nextbike-praha,"[""Nextbike GmbH""]",,50.0592,14.5761,Praha,CZ,Nextbike,,,,,,
nextbike-praha-ricany,nextbike Praha,/v2/networks/nextbike-praha-ricany,"[""Nextbike GmbH""]",,49.9976,14.6685,Říčany,CZ,Nextbike,,,,,,
nextbike-prerov,nextbike Prerov,/v2/networks/nextbike-prerov,"[""Nextbike GmbH""]",,49.4574,17.4408,Prerov,CZ,Nextbike,,,,,,
nextbike-prostejov,nextbike Prostejov,/v2/networks/nextbike-prostejov,"[""Nextbike GmbH""]",,49.4722,17.1055,Prostejov,CZ,Nextbike,,,,,,
nextbike-pruszkowski-rower-miejski,Pruszkowski Rower Miejski,/v2/networks/nextbike-pruszkowski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_or/gbfs.json,52.1617,20.8071,Pruszków,PL,Nextbike,,,,,,
nextbike-rower-miejski-w-ostrowie-wielkopolskim,Rower Miejski w Ostrowie Wielkopolskim,/v2/networks/nextbike-rower-miejski-w-ostrowie-wielkopolskim,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_po/gbfs.json,51.6368,17.7958,Ostrów Wielkopolski,PL,Nextbike,,,,,,
nextbike-rowerowe-lodzkie,Rowerowe Łódzkie,/v2/networks/nextbike-rowerowe-lodzkie,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pw/gbfs.json,51.7406,19.3151,Łódzkie,PL,Nextbike,,,,,,
nextbike-russelsheim-am-main,Nextbike,/v2/networks/nextbike-russelsheim-am-main,"[""Nextbike GmbH""]",,49.9881,8.42142,Rüsselsheim am Main,DE,Nextbike,,,,,,
nextbike-rychnovsko,nextbike Rychnovsko,/v2/networks/nextbike-rychnovsko,"[""Nextbike GmbH""]",,50.1668,16.2828,Rychnovsko,CZ,Nextbike,,,,,,
nextbike-sarajevo,Nextbike,/v2/networks/nextbike-sarajevo,"[""Nextbike GmbH""]",,43.85,18.39,Sarajevo,BA,Nextbike,,,,,,
nextbike-sarnen,Nextbike,/v2/networks/nextbike-sarnen,"[""Nextbike GmbH""]",,46.8963,8.24614,Sarnen,CH,Nextbike,,,,,,
nextbike-serfaus,Nextbike,/v2/networks/nextbike-serfaus,"[""Nextbike GmbH""]",,47.0387,10.6048,Serfaus,AT,,,,,,,
nextbike-stans,Nextbike,/v2/networks/nextbike-stans,"[""Nextbike GmbH""]",,46.9593,8.36836,Stans,CH,Nextbike,,,,,,
nextbike-stansstad,Nextbike,/v2/networks/nextbike-stansstad,"[""Nextbike GmbH""]",,46.9801,8.34098,Stansstad,CH,Nextbike,,,,,,
nextbike-stirling,Nextbike,/v2/networks/nextbike-stirling,"[""Nextbike GmbH""]",,56.1165,-3.9369,Stirling,GB,Nextbike,,,,,,
nextbike-stpolten,Nextbike,/v2/networks/nextbike-stpolten,"[""Nextbike GmbH""]",,48.2058,15.6232,St.Pölten,AT,Nextbike,,,,,,
nextbike-sursee,Nextbike,/v2/networks/nextbike-sursee,"[""Nextbike GmbH""]",,47.1713,8.10877,Sursee,CH,Nextbike,,,,,,
nextbike-system-rowerow-miejskich-w-pszczynie,System Rowerów Miejskich w Pszczynie,/v2/networks/nextbike-system-rowerow-miejskich-w-pszczynie,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ap/gbfs.json,49.9778,18.9423,Pszczyna,PL,Nextbike,,,,,,
nextbike-tarnowski-rower-miejski,Tarnowski Rower Miejski,/v2/networks/nextbike-tarnowski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tn/gbfs.json,50.0133,20.9856,Tarnów,PL,Nextbike,,,,,,
nextbike-thermenregion,Nextbike,/v2/networks/nextbike-thermenregion,"[""Nextbike GmbH""]",,47.9892,16.2646,Thermenregion,AT,,,,,,,
nextbike-trutnov,nextbike Trutnov,/v2/networks/nextbike-trutnov,"[""Nextbike GmbH""]",,50.5616,15.9126,Trutnov,CZ,Nextbike,,,,,,
nextbike-tulln,Nextbike,/v2/networks/nextbike-tulln,"[""Nextbike GmbH""]",,48.3269,16.0569,Tulln,AT,Nextbike,,,,,,
nextbike-tuzla,Nextbike,/v2/networks/nextbike-tuzla,"[""Nextbike GmbH""]",,44.5392,18.675,Tuzla,BA,Nextbike,,,,,,
nextbike-uherske-hradiste,nextbike Uherské Hradiště,/v2/networks/nextbike-uherske-hradiste,"[""Nextbike GmbH""]",,49.0678,17.4665,Uherské Hradiště,CZ,Nextbike,,,,,,
nextbike-university-of-surrey,Nextbike,/v2/networks/nextbike-university-of-surrey,"[""Nextbike GmbH""]",,51.2422,-0.590594,Surrey,GB,,,,,,,
nextbike-urdaibai,BBK Klimabizi,/v2/networks/nextbike-urdaibai,"[""Nextbike GmbH""]",,43.395,-2.68815,Urdaibai,ES,Nextbike,,,,,,
nextbike-veloyou-jozefowski-rower-miejski,Veloyou - Józefowski Rower Miejski,/v2/networks/nextbike-veloyou-jozefowski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_jr/gbfs.json,52.1348,21.2361,Józefów,PL,Nextbike,,,,,,
nextbike-vinnytsia,Nextbike,/v2/networks/nextbike-vinnytsia,"[""Nextbike GmbH""]",,49.2328,28.4625,Vinnytsia,UA,Nextbike,,,,,,
nextbike-vrchlabi,nextbike Vrchlabí,/v2/networks/nextbike-vrchlabi,"[""Nextbike GmbH""]",,50.6222,15.6126,Vrchlabí,CZ,Nextbike,,,,,,
nextbike-wachau,Nextbike,/v2/networks/nextbike-wachau,"[""Nextbike GmbH""]",,48.3188,15.4166,Wachau,AT,,,,,,,
nextbike-wienerwald,Nextbike,/v2/networks/nextbike-wienerwald,"[""Nextbike GmbH""]",,48.1926,16.141,WienerWald,AT,,,,,,,
nextbike-wiesbaden,Nextbike,/v2/networks/nextbike-wiesbaden,"[""Nextbike GmbH""]",,50.0709,8.24322,Wiesbaden,DE,Nextbike,,,,,,
nextbike-wlower-wloclawski-rower-miejski,Włower - Włocławski Rower Miejski,/v2/networks/nextbike-wlower-wloclawski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wf/gbfs.json,52.6639,19.0681,Włocławek,PL,Nextbike,,,,,,
nextbike-wolfenschiessen,Nextbike,/v2/networks/nextbike-wolfenschiessen,"[""Nextbike GmbH""]",,46.9079,8.39767,Wolfenschiessen,CH,Nextbike,,,,,,
nextbike-wolsztynski-rower-miejski,Wolsztyński Rower Miejski,/v2/networks/nextbike-wolsztynski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fp/gbfs.json,52.113,16.1166,Wolsztyn,PL,Nextbike,,,,,,
nextbike-wrneustadt,Nextbike,/v2/networks/nextbike-wrneustadt,"[""Nextbike GmbH""]",,47.8167,16.2426,Wr.Neustadt,AT,Nextbike,,,,,,
nextbike-wurzburg,Nextbike,/v2/networks/nextbike-wurzburg,"[""Nextbike GmbH""]",,49.8,9.93333,Würzburg,DE,,,,,,,
nextbike-zagreb,Nextbike,/v2/networks/nextbike-zagreb,"[""Nextbike GmbH""]",,45.7984,15.9789,Zagreb,HR,Nextbike,,,,,,
nextbike-zielonogorski-rower-miejski,Zielonogórski Rower Miejski,/v2/networks/nextbike-zielonogorski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pm/gbfs.json,51.9337,15.5097,Zielona Góra,PL,Nextbike,,,,,,
nextbike-zlin,nextbike Zlín,/v2/networks/nextbike-zlin,"[""Nextbike GmbH""]",,49.238,17.6788,Zlín,CZ,Nextbike,,,,,,
nextbike-zyrardowski-rower-miejski,Żyrardowski Rower Miejski,/v2/networks/nextbike-zyrardowski-rower-miejski,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zy/gbfs.json,52.054,20.4414,Żyrardów,PL,Nextbike,,,,,,
nibelungen-bike-braunschweig,Nibelungen-Bike,/v2/networks/nibelungen-bike-braunschweig,"[""Nextbike GmbH""]",,52.2597,10.5307,Braunschweig,DE,Nextbike,,,,,,
nomago-gorica,Nomago Bikes - GO2GO,/v2/networks/nomago-gorica,"[""Nextbike GmbH""]",,45.9576,13.6406,Nova Gorica,SI,Nextbike,,,,,,
nomago-gorizia,GO2GO - Gorizia,/v2/networks/nomago-gorizia,"[""Nextbike GmbH""]",,45.9469,13.6208,Gorizia,IT,Nextbike,,,,,,
nomago-ljubljana,Nomago Bikes - LJUBLJANA,/v2/networks/nomago-ljubljana,"[""Nextbike GmbH""]",,46.0577,14.5013,Ljubljana,SI,Nextbike,,,,,,
nomago-portoroz,Nomago Bikes - PORTOROZ,/v2/networks/nomago-portoroz,"[""Nextbike GmbH""]",,45.5054,13.5979,Portorož,SI,,,,,,,
nomago-zanaprej,Nomago Bikes - ZANAPREJ,/v2/networks/nomago-zanaprej,"[""Nextbike GmbH""]",,46.1392,14.9785,Zagorje ob Savi,SI,Nextbike,,,,,,
nomagobikes-celje,NomagoBikes,/v2/networks/nomagobikes-celje,"[""Nextbike GmbH""]",,46.2388,15.2693,Celje,SI,Nextbike,,,,,,
nomagobikes-lasko,NomagoBikes,/v2/networks/nomagobikes-lasko,"[""Nextbike GmbH""]",,46.1458,15.2312,Laško,SI,Nextbike,,,,,,
notoinbici,NotoinBici,/v2/networks/notoinbici,"[""Comunicare S.r.l.""]",,36.889437754839854,15.074658393859863,Noto,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=162,,,,,
novara,Novara,/v2/networks/novara,"[""Comunicare S.r.l.""]",,45.44574,8.622165,Novara,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=131,,,,,
nubija-changwon,누비자 (Nubija),/v2/networks/nubija-changwon,"[""Changwon City""]",,35.22369091380072,128.67059887227657,창원시 (Changwon),KR,,,,,,,
oeynrad-bad-oeynhausen,Oeynrad,/v2/networks/oeynrad-bad-oeynhausen,"[""Nextbike GmbH""]",,52.2051,8.80074,Bad Oeynhausen,DE,,,,,,,
olbia-bike,Olbia Bike,/v2/networks/olbia-bike,"[""Comunicare S.r.l.""]",,40.9240543,9.4994397,Olbia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=194,,,,,
omaha,Heartland BCycle,/v2/networks/omaha,"[""BCycle, LLC""]",https://gbfs.bcycle.com/bcycle_heartland/gbfs.json,41.25832,-96.00853,"Omaha, NE",US,BCycle,,,,,,
ontibici,Ontibici,/v2/networks/ontibici,"[""Movilidad Urbana Sostenible S.L.""]",,38.8211,-0.609,Ontinyent,ES,Nextbike,,,,,,
opcina-brinje-brinje,Općina Brinje,/v2/networks/opcina-brinje-brinje,"[""Nextbike GmbH""]",,44.9977,15.1258,Brinje,HR,Nextbike,,,,,,
opcina-pitomaca,Općina Pitomača (Croatia),/v2/networks/opcina-pitomaca,"[""Nextbike GmbH""]",,45.9077,17.2622,Pitomača,HR,,,,,,,
optymo,Optymo,/v2/networks/optymo,"[""SMTC 90""]",https://belfort-fr.fifteen.site/gbfs/gbfs.json,47.641111,6.849444,Belfort,FR,,,,,,,
oslo-bysykkel,Bysykkel,/v2/networks/oslo-bysykkel,"[""Urban Sharing AS""]",https://gbfs.urbansharing.com/oslobysykkel.no/gbfs.json,59.913869,10.752245,Oslo,NO,,,,,,,
ossola,Comunità Montana Valli dell'Ossola,/v2/networks/ossola,"[""Comunicare S.r.l.""]",,46.127196,8.499169,Santa Maria Maggiore - Malesco - Villette,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=152,,,,,
ov-fiets,OV-fiets,/v2/networks/ov-fiets,"[""NS Groep NV""]",,52.1449,5.5603,Nederland,NL,,https://apiportal.ns.nl/,,,,,
parkinbici,Parkinbici,/v2/networks/parkinbici,"[""Comunicare S.r.l.""]",,41.7817081,15.8516421,Parco Nazionale del Gargano,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=105,,,,,
parma,Mi Muovo in Bici,/v2/networks/parma,"[""Comunicare S.r.l.""]",,44.801485,10.3279036,Parma,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=58,,,,,
passofundo,Passo Fundo Vai de Bici,/v2/networks/passofundo,"[""Mobhis Automação Urbana""]",,-28.2555,-52.3981,Passo Fundo,BR,Mobhis,,,,,,
pavia-in-bici,Pavia in bici,/v2/networks/pavia-in-bici,"[""Comunicare S.r.l.""]",,45.1847248,9.1582069,Pavia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=45,,,,,
peacehealth-rides,PeaceHealth Rides,/v2/networks/peacehealth-rides,"[""Social Bicycles Inc.""]",https://peacehealthrides.com/opendata/gbfs.json,44.0502,-123.0949,"Eugene, OR",US,,,,,,,
perivelo,Périvélo,/v2/networks/perivelo,"[""Ecovelo""]",https://api.gbfs.ecovelo.mobi/perivelo/gbfs.json,45.1929,0.7217,Grand Périgueux,FR,Ecovelo,,True,,,,
petites-reines,Les Petites Reines,/v2/networks/petites-reines,"[""Ecovelo""]",https://api.gbfs.ecovelo.mobi/petitesreines/gbfs.json,46.4971,-1.7805,Les Sables d'Olonne,FR,Ecovelo,,True,,,,
piacenza,Mi Muovo in Bici,/v2/networks/piacenza,"[""Comunicare S.r.l.""]",,45.0473754,9.6865813,Piacenza,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=148,,,,,
pickebike-aubonne,PickeBike Aubonne,/v2/networks/pickebike-aubonne,"[""PickeBike""]",https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_aubonne/gbfs,46.4949,6.3963,Aubonne,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
pickebike-basel,PickeBike Basel,/v2/networks/pickebike-basel,"[""PickeBike""]",https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_basel/gbfs,47.5579,7.5902,Basel,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
pickebike-fribourg,PickeBike Fribourg,/v2/networks/pickebike-fribourg,"[""PickeBike""]",https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_fribourg/gbfs,46.8039,7.1505,Fribourg,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
pinerolo,Pinerolo,/v2/networks/pinerolo,"[""Comunicare S.r.l.""]",,44.8850256,7.3499953,Pinerolo,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=71,,,,,
pittsburgh,Pogoh,/v2/networks/pittsburgh,"[""Bike Share Pittsburgh Inc."", ""PBSC Urban Solutions""]",https://pittsburgh.publicbikesystem.net/customer/gbfs/v2/gbfs.json,40.4406,-79.9893,"Pittsburgh, PA",US,,,,,,,
pobiedziski-rower-gminny-pobiedziska,Pobiedziski Rower Gminny,/v2/networks/pobiedziski-rower-gminny-pobiedziska,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pu/gbfs.json,52.4116,16.9258,Pobiedziska,PL,Nextbike,,,,,,
pombike,Pombike,/v2/networks/pombike,"[""SOLTRÁFEGO, SA""]",,39.915278,-8.632222,Pombal,PT,Soltrafego,,,,,,
pony-nice,Pony,/v2/networks/pony-nice,"[""Pony""]",https://gbfs.getapony.com/v1/Nice/en/gbfs.json,43.695949,7.271413,Nice,FR,,,,,,,
pordenone,Pordenone,/v2/networks/pordenone,"[""Comunicare S.r.l.""]",,45.94790101663391,12.674491020251475,Pordenone,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=164,,,,,
portofino-park-and-bike,Portofino Park and Bike,/v2/networks/portofino-park-and-bike,"[""Comunicare S.r.l.""]",,44.335084,9.211264,Santa Margherita Ligure - Portofino - Camogli,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=128,,,,,
prata-camportaccio,Prata Camportaccio,/v2/networks/prata-camportaccio,"[""Comunicare S.r.l.""]",,46.3042146,9.3964914,Prata Camportaccio,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=108,,,,,
publibike-bern,PubliBike Bern,/v2/networks/publibike-bern,"[""PubliBike AG""]",,46.94841,7.43767,Bern,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
publibike-fribourg,PubliBike Fribourg,/v2/networks/publibike-fribourg,"[""PubliBike AG""]",,46.805708,7.160339,Fribourg,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
publibike-lausanne-morges,PubliBike Lausanne-Morges,/v2/networks/publibike-lausanne-morges,"[""PubliBike AG""]",,46.516649,6.62948,Lausanne,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
publibike-region-de-nyon,PubliBike Région de Nyon,/v2/networks/publibike-region-de-nyon,"[""PubliBike AG""]",,46.381706,6.240311,Nyon,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
publibike-sottoceneri-ti,PubliBike Sottoceneri (TI),/v2/networks/publibike-sottoceneri-ti,"[""PubliBike AG""]",,46.00491,8.95244,Lugano,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
publibike-zuerich,PubliBike Zürich,/v2/networks/publibike-zuerich,"[""PubliBike AG""]",,47.38728,8.53767,Zürich,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
punpunbikeshare,Pun Pun Bike Share,/v2/networks/punpunbikeshare,"[""BTS Group Holdings""]",,13.75,100.516667,Bangkok,TH,,,,,,,
qrobici,Qrobici,/v2/networks/qrobici,"[""Municipio de Querétaro"", ""EMU (Estrategias de movilidad Urbana)""]",,20.5939,-100.3958,Santiago de Querétaro,MX,,,,,,,
ready4green-graben,Graben - ready4green,/v2/networks/ready4green-graben,"[""Nextbike GmbH""]",,51.1242,10.8984,Graben,DE,Nextbike,,,,,,
redding,Redding BCycle,/v2/networks/redding,"[""BCycle, LLC""]",https://gbfs.bcycle.com/bcycle_redding/gbfs.json,40.5875,-122.386,"Redding, CA",US,BCycle,,,,,,
reddy-bike-share,Reddy Bike Share,/v2/networks/reddy-bike-share,"[""Shared Mobility Inc."", ""Social Bicycles Inc.""]",https://reddybikeshare.socialbicycles.com/opendata/gbfs.json,42.89373841865211,-78.8718044757843,"Buffalo, NY",US,,,,,,,
