countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
ISL,2011,48933.5456639925,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2010,48193.7014101286,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2009,49527.3988380364,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2008,53821.4708095087,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2007,53646.3690104976,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2006,50731.6906753664,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2005,48850.7658808777,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2004,46766.016848183,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2003,43763.7756125094,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2002,43143.4605820114,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2001,43288.0763008799,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
ISL,2000,42174.6650593404,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IS,Iceland
IND,2024,2396.71271858102,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2023,2270.9051808027,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2022,2098.2112447615,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2021,1965.30943437506,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2020,1806.50110583878,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2019,1936.03067741067,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2018,1883.35772705062,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2017,1788.69770318446,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2016,1694.46534973825,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2015,1583.99815907985,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2014,1484.31640682913,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2013,1399.4537980287,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2012,1333.09626557668,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2011,1281.61054354933,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2010,1235.15939133951,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2009,1155.10163274172,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2008,1086.50605251513,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2007,1069.24696813025,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2006,1008.23275343783,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2005,947.732565646672,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2004,892.596614581612,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2003,841.278894571674,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2002,793.615912906381,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2001,778.507377528365,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IND,2000,756.704109527449,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IN,India
IDN,2024,4367.86266621191,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2023,4192.65167890692,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2022,4024.91225288391,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2021,3850.68877253903,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2020,3739.44906563161,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2019,3850.90321738979,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2018,3701.32155461912,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2017,3553.51999262321,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2016,3416.81005170972,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2015,3288.22269725538,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2014,3170.72103011429,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2013,3055.24246006469,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2012,2930.518445323,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2011,2799.62468790318,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2010,2670.8129098953,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2009,2546.21969707767,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2008,2464.60193418272,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2007,2355.1528565328,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2006,2244.0802226202,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2005,2155.4478015921,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2004,2065.70617470842,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2003,1991.91820506473,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2002,1926.37435868149,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2001,1868.59172307292,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IDN,2000,1828.10265968361,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),ID,Indonesia
IRN,2024,5778.65617219133,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2023,5667.52646126961,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2022,5460.69457075433,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2021,5325.54680453553,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2020,5127.95975696418,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2019,5000.98599002449,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2018,5215.34606957702,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2017,5381.18709991831,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2016,5312.61724954192,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2015,4952.73355532178,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2014,5093.20319702186,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2013,4916.97291948474,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2012,5058.64637811833,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2011,5321.75870744451,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2010,5249.06133359393,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2009,5023.89314380531,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2008,5035.94008526563,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2007,5084.71796041484,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2006,4778.79345868067,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2005,4650.3584147747,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2004,4607.45169101785,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2003,4511.4313402737,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2002,4198.95356080112,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2001,3917.29935490307,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRN,2000,3885.30183362976,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IR,"Iran, Islamic Rep."
IRQ,2024,4180.29619477317,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2023,4337.08705324182,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2022,4412.99733146512,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2021,4182.5006404573,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2020,4213.99843766061,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2019,4898.14897652265,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2018,4749.00921836896,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2017,4736.32710809857,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2016,4932.9272911439,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2015,4440.14189252367,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2014,4446.97343234862,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2013,4504.82687537354,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2012,4387.90469058707,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2011,4030.01686860986,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2010,3881.94327045302,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2009,3768.17284328983,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2008,3781.78001712762,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2007,3565.58054079041,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2006,3471.98744698568,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2005,3310.86344473993,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2004,3354.26588756715,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2003,2250.06990123369,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2002,3660.92527507177,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2001,4116.09405320279,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRQ,2000,4172.78025105244,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IQ,Iraq
IRL,2024,91514.3328443284,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2023,91647.7687003945,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2022,98776.1598658208,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2021,92757.2299985155,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2020,80908.7924330406,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2019,76464.5428903812,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2018,73960.9612252979,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2017,69777.9773596176,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2016,64267.5727331783,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2015,64311.8234684057,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2014,52098.1049907962,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2013,47999.1238187925,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2012,47217.44319652,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2011,47607.8853496781,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2010,47040.3543944159,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2009,46514.5426665922,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2008,49512.4262943009,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2007,52904.4732631139,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2006,51710.3622722266,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2005,50599.6044822938,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2004,48906.9630689605,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2003,46643.157670155,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2002,46022.1411657126,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2001,44196.9160883397,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IRL,2000,42643.6343973429,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IE,Ireland
IMN,2024,,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2023,,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2022,86103.3379308107,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2021,89873.5420093569,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2020,86595.0676099275,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2019,95110.1385990737,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2018,95040.4061748938,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2017,93200.3108083857,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2016,90783.7647245394,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2015,84753.5187422732,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2014,84778.5806639347,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2013,80383.8273088527,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2012,77009.2978612012,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2011,71727.5055082703,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2010,70747.8417587183,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2009,69192.0258221691,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2008,68520.6825624937,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2007,66029.9755907183,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2006,62075.7601604994,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2005,58201.5990838178,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2004,55464.0220993356,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2003,53224.3527757804,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2002,50714.5824703383,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2001,48252.7638498277,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
IMN,2000,46274.9709691403,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IM,Isle of Man
ISR,2024,41845.1660567523,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2023,42011.6213954855,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2022,42516.3888090274,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2021,40804.9689802536,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2020,37935.5432717179,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2019,39407.2016076709,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2018,38729.6426036983,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2017,37963.0491190696,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2016,37093.7879065422,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2015,36213.1041481958,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2014,36129.3146105805,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2013,35489.5086561247,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2012,34738.6587001,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2011,34540.6749784398,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2010,33344.7213294093,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2009,32178.5727387015,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2008,32554.0413211945,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2007,32103.1628576567,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2006,30734.9619835354,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2005,29623.7172812577,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2004,28883.247588548,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2003,28092.6176251486,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2002,28195.8676389139,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2001,28808.1300136037,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ISR,2000,29413.4894578106,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IL,Israel
ITA,2024,34398.1976083072,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2023,34146.0232257736,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2022,33891.8866526216,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2021,32267.7091050201,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2020,29469.7989238626,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2019,32180.4341017428,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2018,31819.3971830067,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2017,31635.52277108,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2016,31077.6792675211,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2015,30639.8829751432,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2014,30325.0287793923,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2013,30330.0221599668,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2012,30953.4147447427,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2011,32039.5032494316,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2010,31928.5543621096,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2009,31587.0638416305,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2008,33550.6340800063,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2007,34159.9109244074,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2006,33873.0493680093,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2005,33407.6754716472,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2004,33348.9744820456,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2003,33110.1698494812,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2002,33267.4474482048,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2001,33243.599343976,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
ITA,2000,32609.66746283,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),IT,Italy
JAM,2024,5312.40067919049,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2023,5349.71177670235,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2022,5215.08605772144,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2021,4958.84580039288,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2020,4752.33340904481,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2019,5289.65490884076,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2018,5248.77400708373,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2017,5159.34335938187,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2016,5119.03970443981,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2015,5062.8955502426,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2014,5032.44261647028,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2013,5016.03133158485,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2012,5010.45966015885,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2011,5063.19378701103,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2010,4998.66716716921,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2009,5094.03085966818,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2008,5347.63272984199,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2007,5414.9087912012,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2006,5363.82688785661,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2005,5239.67288765766,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2004,5222.09797276321,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2003,5184.14287189691,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2002,5031.19562964287,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2001,4963.06605880593,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
JAM,2000,4928.33186965499,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),JM,Jamaica
